rep age_class pos neg total
872 0 30411 44006 74417
872 1 54327 19866 74193
872 2 70597 9446 80043
872 3 83156 3050 86206
872 4 143307 6115 149422
872 5 126760 1291 128051
872 6 101867 528 102395
872 7 68932 201 69133
872 8 69793 29 69822
873 0 5232 69185 74417
873 1 12575 61618 74193
873 2 25526 54517 80043
873 3 25611 60595 86206
873 4 103631 45791 149422
873 5 112190 15861 128051
873 6 91196 11199 102395
873 7 63990 5143 69133
873 8 66653 3169 69822
874 0 8235 66182 74417
874 1 19762 54431 74193
874 2 38658 41385 80043
874 3 44980 41226 86206
874 4 116374 33048 149422
874 5 122203 5848 128051
874 6 98603 3792 102395
874 7 68020 1113 69133
874 8 69407 415 69822
875 0 22970 51447 74417
875 1 41025 33168 74193
875 2 58701 21342 80043
875 3 71254 14952 86206
875 4 133156 16266 149422
875 5 126036 2015 128051
875 6 101057 1338 102395
875 7 68666 467 69133
875 8 69730 92 69822
876 0 11304 63113 74417
876 1 24948 49245 74193
876 2 40416 39627 80043
876 3 75708 10498 86206
876 4 125937 23485 149422
876 5 124371 3680 128051
876 6 100009 2386 102395
876 7 68033 1100 69133
876 8 69389 433 69822
877 0 5130 69287 74417
877 1 18041 56152 74193
877 2 27881 52162 80043
877 3 38050 48156 86206
877 4 101337 48085 149422
877 5 113829 14222 128051
877 6 93597 8798 102395
877 7 65274 3859 69133
877 8 68217 1605 69822
878 0 14922 59495 74417
878 1 41744 32449 74193
878 2 67527 12516 80043
878 3 68813 17393 86206
878 4 123405 26017 149422
878 5 121506 6545 128051
878 6 99250 3145 102395
878 7 67832 1301 69133
878 8 69509 313 69822
879 0 13726 60691 74417
879 1 14338 59855 74193
879 2 14395 65648 80043
879 3 38367 47839 86206
879 4 84051 65371 149422
879 5 108273 19778 128051
879 6 87459 14936 102395
879 7 63149 5984 69133
879 8 66599 3223 69822
880 0 6670 67747 74417
880 1 18535 55658 74193
880 2 31015 49028 80043
880 3 47337 38869 86206
880 4 120876 28546 149422
880 5 119285 8766 128051
880 6 97019 5376 102395
880 7 66333 2800 69133
880 8 68744 1078 69822
881 0 5728 68689 74417
881 1 23789 50404 74193
881 2 27774 52269 80043
881 3 56749 29457 86206
881 4 133909 15513 149422
881 5 127102 949 128051
881 6 101746 649 102395
881 7 68949 184 69133
881 8 69784 38 69822
882 0 8376 66041 74417
882 1 27951 46242 74193
882 2 46522 33521 80043
882 3 58751 27455 86206
882 4 138575 10847 149422
882 5 124357 3694 128051
882 6 100565 1830 102395
882 7 68436 697 69133
882 8 69719 103 69822
883 0 10342 64075 74417
883 1 22383 51810 74193
883 2 19232 60811 80043
883 3 45666 40540 86206
883 4 131219 18203 149422
883 5 123992 4059 128051
883 6 100164 2231 102395
883 7 68396 737 69133
883 8 69504 318 69822
884 0 5273 69144 74417
884 1 20238 53955 74193
884 2 38967 41076 80043
884 3 65343 20863 86206
884 4 122015 27407 149422
884 5 124949 3102 128051
884 6 100806 1589 102395
884 7 68616 517 69133
884 8 69718 104 69822
885 0 9269 65148 74417
885 1 37330 36863 74193
885 2 55116 24927 80043
885 3 70288 15918 86206
885 4 141560 7862 149422
885 5 126071 1980 128051
885 6 101909 486 102395
885 7 68936 197 69133
885 8 69784 38 69822
886 0 7093 67324 74417
886 1 7866 66327 74193
886 2 20033 60010 80043
886 3 29913 56293 86206
886 4 97514 51908 149422
886 5 123399 4652 128051
886 6 99589 2806 102395
886 7 68451 682 69133
886 8 69611 211 69822
887 0 4385 70032 74417
887 1 9687 64506 74193
887 2 14379 65664 80043
887 3 23272 62934 86206
887 4 92590 56832 149422
887 5 112350 15701 128051
887 6 90980 11415 102395
887 7 64907 4226 69133
887 8 68027 1795 69822
888 0 2175 72242 74417
888 1 5925 68268 74193
888 2 17559 62484 80043
888 3 38883 47323 86206
888 4 108960 40462 149422
888 5 107178 20873 128051
888 6 90014 12381 102395
888 7 63390 5743 69133
888 8 67515 2307 69822
889 0 12685 61732 74417
889 1 36209 37984 74193
889 2 57897 22146 80043
889 3 67706 18500 86206
889 4 129957 19465 149422
889 5 123436 4615 128051
889 6 100137 2258 102395
889 7 68323 810 69133
889 8 69624 198 69822
890 0 21055 53362 74417
890 1 32176 42017 74193
890 2 49516 30527 80043
890 3 61952 24254 86206
890 4 138713 10709 149422
890 5 127428 623 128051
890 6 101930 465 102395
890 7 68982 151 69133
890 8 69779 43 69822
891 0 8457 65960 74417
891 1 7817 66376 74193
891 2 17636 62407 80043
891 3 56506 29700 86206
891 4 109040 40382 149422
891 5 119198 8853 128051
891 6 95972 6423 102395
891 7 66066 3067 69133
891 8 68748 1074 69822
892 0 18210 56207 74417
892 1 38299 35894 74193
892 2 40696 39347 80043
892 3 69875 16331 86206
892 4 125641 23781 149422
892 5 123573 4478 128051
892 6 99631 2764 102395
892 7 68030 1103 69133
892 8 69594 228 69822
893 0 2767 71650 74417
893 1 8838 65355 74193
893 2 36412 43631 80043
893 3 34463 51743 86206
893 4 91153 58269 149422
893 5 119436 8615 128051
893 6 95416 6979 102395
893 7 66426 2707 69133
893 8 68273 1549 69822
894 0 12698 61719 74417
894 1 29114 45079 74193
894 2 40218 39825 80043
894 3 51596 34610 86206
894 4 122012 27410 149422
894 5 125386 2665 128051
894 6 100936 1459 102395
894 7 68727 406 69133
894 8 69715 107 69822
895 0 10420 63997 74417
895 1 21408 52785 74193
895 2 27129 52914 80043
895 3 62491 23715 86206
895 4 118207 31215 149422
895 5 124428 3623 128051
895 6 99774 2621 102395
895 7 67831 1302 69133
895 8 69426 396 69822
896 0 9381 65036 74417
896 1 18417 55776 74193
896 2 37118 42925 80043
896 3 35355 50851 86206
896 4 102057 47365 149422
896 5 122647 5404 128051
896 6 98037 4358 102395
896 7 67246 1887 69133
896 8 69176 646 69822
897 0 1947 72470 74417
897 1 9005 65188 74193
897 2 19828 60215 80043
897 3 28427 57779 86206
897 4 107048 42374 149422
897 5 118993 9058 128051
897 6 95377 7018 102395
897 7 66360 2773 69133
897 8 68579 1243 69822
898 0 565 73852 74417
898 1 21519 52674 74193
898 2 40856 39187 80043
898 3 34847 51359 86206
898 4 99086 50336 149422
898 5 124630 3421 128051
898 6 100013 2382 102395
898 7 68567 566 69133
898 8 69577 245 69822
899 0 11990 62427 74417
899 1 24707 49486 74193
899 2 24146 55897 80043
899 3 37268 48938 86206
899 4 126005 23417 149422
899 5 124107 3944 128051
899 6 101160 1235 102395
899 7 68718 415 69133
899 8 69704 118 69822
900 0 11113 63304 74417
900 1 30241 43952 74193
900 2 42215 37828 80043
900 3 66190 20016 86206
900 4 140901 8521 149422
900 5 125634 2417 128051
900 6 101457 938 102395
900 7 68769 364 69133
900 8 69776 46 69822
901 0 49 74368 74417
901 1 7591 66602 74193
901 2 15634 64409 80043
901 3 42883 43323 86206
901 4 112099 37323 149422
901 5 116737 11314 128051
901 6 95234 7161 102395
901 7 66127 3006 69133
901 8 68602 1220 69822
902 0 5494 68923 74417
902 1 15738 58455 74193
902 2 22496 57547 80043
902 3 28509 57697 86206
902 4 139021 10401 149422
902 5 125664 2387 128051
902 6 100633 1762 102395
902 7 68569 564 69133
902 8 69676 146 69822
903 0 17368 57049 74417
903 1 37441 36752 74193
903 2 41698 38345 80043
903 3 65647 20559 86206
903 4 132037 17385 149422
903 5 125985 2066 128051
903 6 101221 1174 102395
903 7 68672 461 69133
903 8 69751 71 69822
904 0 6718 67699 74417
904 1 31721 42472 74193
904 2 58520 21523 80043
904 3 83428 2778 86206
904 4 143622 5800 149422
904 5 126816 1235 128051
904 6 101864 531 102395
904 7 69007 126 69133
904 8 69804 18 69822
905 0 1363 73054 74417
905 1 23224 50969 74193
905 2 39609 40434 80043
905 3 58144 28062 86206
905 4 116419 33003 149422
905 5 126417 1634 128051
905 6 101437 958 102395
905 7 68800 333 69133
905 8 69742 80 69822
906 0 3221 71196 74417
906 1 31075 43118 74193
906 2 62134 17909 80043
906 3 84102 2104 86206
906 4 145253 4169 149422
906 5 127557 494 128051
906 6 102321 74 102395
906 7 69085 48 69133
906 8 69815 7 69822
907 0 19076 55341 74417
907 1 48466 25727 74193
907 2 48669 31374 80043
907 3 52147 34059 86206
907 4 124127 25295 149422
907 5 119612 8439 128051
907 6 97056 5339 102395
907 7 66886 2247 69133
907 8 68918 904 69822
908 0 11337 63080 74417
908 1 22119 52074 74193
908 2 29633 50410 80043
908 3 33914 52292 86206
908 4 103332 46090 149422
908 5 120726 7325 128051
908 6 97154 5241 102395
908 7 67167 1966 69133
908 8 69081 741 69822
909 0 11463 62954 74417
909 1 16333 57860 74193
909 2 35473 44570 80043
909 3 31641 54565 86206
909 4 112902 36520 149422
909 5 123589 4462 128051
909 6 99137 3258 102395
909 7 67895 1238 69133
909 8 69232 590 69822
910 0 16806 57611 74417
910 1 40646 33547 74193
910 2 74545 5498 80043
910 3 71765 14441 86206
910 4 135125 14297 149422
910 5 126224 1827 128051
910 6 101560 835 102395
910 7 68867 266 69133
910 8 69749 73 69822
911 0 2270 72147 74417
911 1 14475 59718 74193
911 2 36972 43071 80043
911 3 59491 26715 86206
911 4 129821 19601 149422
911 5 122242 5809 128051
911 6 98952 3443 102395
911 7 68023 1110 69133
911 8 69527 295 69822
912 0 4035 70382 74417
912 1 22863 51330 74193
912 2 38690 41353 80043
912 3 66440 19766 86206
912 4 137637 11785 149422
912 5 125136 2915 128051
912 6 100980 1415 102395
912 7 68617 516 69133
912 8 69631 191 69822
913 0 7003 67414 74417
913 1 27638 46555 74193
913 2 40587 39456 80043
913 3 71459 14747 86206
913 4 135762 13660 149422
913 5 126142 1909 128051
913 6 101467 928 102395
913 7 68838 295 69133
913 8 69706 116 69822
914 0 13266 61151 74417
914 1 26421 47772 74193
914 2 42087 37956 80043
914 3 49144 37062 86206
914 4 101769 47653 149422
914 5 122565 5486 128051
914 6 98566 3829 102395
914 7 67904 1229 69133
914 8 69463 359 69822
915 0 2253 72164 74417
915 1 21430 52763 74193
915 2 36923 43120 80043
915 3 43662 42544 86206
915 4 130721 18701 149422
915 5 124509 3542 128051
915 6 99894 2501 102395
915 7 68319 814 69133
915 8 69414 408 69822
916 0 16517 57900 74417
916 1 36611 37582 74193
916 2 58362 21681 80043
916 3 59243 26963 86206
916 4 129137 20285 149422
916 5 124557 3494 128051
916 6 100365 2030 102395
916 7 68624 509 69133
916 8 69700 122 69822
917 0 12435 61982 74417
917 1 23585 50608 74193
917 2 26159 53884 80043
917 3 26380 59826 86206
917 4 113950 35472 149422
917 5 117266 10785 128051
917 6 95831 6564 102395
917 7 66042 3091 69133
917 8 68720 1102 69822
918 0 18471 55946 74417
918 1 39595 34598 74193
918 2 48341 31702 80043
918 3 73843 12363 86206
918 4 134298 15124 149422
918 5 123270 4781 128051
918 6 99779 2616 102395
918 7 68204 929 69133
918 8 69542 280 69822
919 0 9936 64481 74417
919 1 23311 50882 74193
919 2 30681 49362 80043
919 3 46440 39766 86206
919 4 132680 16742 149422
919 5 125197 2854 128051
919 6 100209 2186 102395
919 7 68298 835 69133
919 8 69642 180 69822
920 0 4997 69420 74417
920 1 20612 53581 74193
920 2 28716 51327 80043
920 3 51106 35100 86206
920 4 135996 13426 149422
920 5 124865 3186 128051
920 6 100678 1717 102395
920 7 68519 614 69133
920 8 69695 127 69822
921 0 2794 71623 74417
921 1 15729 58464 74193
921 2 24540 55503 80043
921 3 61588 24618 86206
921 4 108420 41002 149422
921 5 114344 13707 128051
921 6 93556 8839 102395
921 7 64703 4430 69133
921 8 67539 2283 69822
922 0 16330 58087 74417
922 1 54483 19710 74193
922 2 68166 11877 80043
922 3 71661 14545 86206
922 4 145208 4214 149422
922 5 126947 1104 128051
922 6 101973 422 102395
922 7 69012 121 69133
922 8 69778 44 69822
923 0 3895 70522 74417
923 1 19296 54897 74193
923 2 22388 57655 80043
923 3 22680 63526 86206
923 4 113614 35808 149422
923 5 123260 4791 128051
923 6 98951 3444 102395
923 7 67829 1304 69133
923 8 69363 459 69822
924 0 2086 72331 74417
924 1 44157 30036 74193
924 2 65473 14570 80043
924 3 79979 6227 86206
924 4 135931 13491 149422
924 5 123774 4277 128051
924 6 100033 2362 102395
924 7 68349 784 69133
924 8 69450 372 69822
925 0 24037 50380 74417
925 1 59874 14319 74193
925 2 59248 20795 80043
925 3 68058 18148 86206
925 4 136018 13404 149422
925 5 125115 2936 128051
925 6 100467 1928 102395
925 7 68465 668 69133
925 8 69625 197 69822
926 0 17050 57367 74417
926 1 40896 33297 74193
926 2 61356 18687 80043
926 3 78697 7509 86206
926 4 140637 8785 149422
926 5 127201 850 128051
926 6 101947 448 102395
926 7 68996 137 69133
926 8 69806 16 69822
927 0 7513 66904 74417
927 1 22558 51635 74193
927 2 23056 56987 80043
927 3 60780 25426 86206
927 4 118771 30651 149422
927 5 123239 4812 128051
927 6 98843 3552 102395
927 7 67865 1268 69133
927 8 69387 435 69822
928 0 5806 68611 74417
928 1 37205 36988 74193
928 2 60833 19210 80043
928 3 69992 16214 86206
928 4 134875 14547 149422
928 5 124287 3764 128051
928 6 100581 1814 102395
928 7 68416 717 69133
928 8 69541 281 69822
929 0 29893 44524 74417
929 1 65170 9023 74193
929 2 69635 10408 80043
929 3 74860 11346 86206
929 4 142468 6954 149422
929 5 127839 212 128051
929 6 102272 123 102395
929 7 69095 38 69133
929 8 69812 10 69822
930 0 8798 65619 74417
930 1 23334 50859 74193
930 2 23300 56743 80043
930 3 32831 53375 86206
930 4 117085 32337 149422
930 5 115580 12471 128051
930 6 94271 8124 102395
930 7 66038 3095 69133
930 8 68265 1557 69822
931 0 2733 71684 74417
931 1 18579 55614 74193
931 2 19900 60143 80043
931 3 46018 40188 86206
931 4 126649 22773 149422
931 5 122285 5766 128051
931 6 99015 3380 102395
931 7 67497 1636 69133
931 8 69057 765 69822
932 0 8857 65560 74417
932 1 12182 62011 74193
932 2 11263 68780 80043
932 3 14006 72200 86206
932 4 80918 68504 149422
932 5 107445 20606 128051
932 6 86235 16160 102395
932 7 61202 7931 69133
932 8 65337 4485 69822
933 0 16348 58069 74417
933 1 40499 33694 74193
933 2 49324 30719 80043
933 3 61505 24701 86206
933 4 139865 9557 149422
933 5 127145 906 128051
933 6 102154 241 102395
933 7 69058 75 69133
933 8 69812 10 69822
934 0 7020 67397 74417
934 1 16677 57516 74193
934 2 22620 57423 80043
934 3 31271 54935 86206
934 4 92654 56768 149422
934 5 120026 8025 128051
934 6 95545 6850 102395
934 7 65735 3398 69133
934 8 68651 1171 69822
935 0 6417 68000 74417
935 1 21433 52760 74193
935 2 35365 44678 80043
935 3 51605 34601 86206
935 4 116479 32943 149422
935 5 119326 8725 128051
935 6 96231 6164 102395
935 7 66764 2369 69133
935 8 68833 989 69822
936 0 8186 66231 74417
936 1 22212 51981 74193
936 2 24506 55537 80043
936 3 38838 47368 86206
936 4 116836 32586 149422
936 5 117695 10356 128051
936 6 95465 6930 102395
936 7 65670 3463 69133
936 8 68971 851 69822
937 0 9146 65271 74417
937 1 26163 48030 74193
937 2 53256 26787 80043
937 3 78944 7262 86206
937 4 135150 14272 149422
937 5 125715 2336 128051
937 6 100826 1569 102395
937 7 68478 655 69133
937 8 69606 216 69822
938 0 2403 72014 74417
938 1 42342 31851 74193
938 2 58321 21722 80043
938 3 78936 7270 86206
938 4 144020 5402 149422
938 5 127498 553 128051
938 6 102180 215 102395
938 7 69079 54 69133
938 8 69795 27 69822
939 0 10080 64337 74417
939 1 30280 43913 74193
939 2 33421 46622 80043
939 3 39279 46927 86206
939 4 115358 34064 149422
939 5 121721 6330 128051
939 6 98307 4088 102395
939 7 67433 1700 69133
939 8 69361 461 69822
940 0 11676 62741 74417
940 1 31351 42842 74193
940 2 36176 43867 80043
940 3 35119 51087 86206
940 4 121503 27919 149422
940 5 125397 2654 128051
940 6 100433 1962 102395
940 7 68563 570 69133
940 8 69521 301 69822
941 0 8893 65524 74417
941 1 17701 56492 74193
941 2 35224 44819 80043
941 3 50738 35468 86206
941 4 135960 13462 149422
941 5 125150 2901 128051
941 6 100489 1906 102395
941 7 68510 623 69133
941 8 69576 246 69822
942 0 17097 57320 74417
942 1 44364 29829 74193
942 2 48729 31314 80043
942 3 56538 29668 86206
942 4 114873 34549 149422
942 5 122766 5285 128051
942 6 98266 4129 102395
942 7 67676 1457 69133
942 8 69424 398 69822
943 0 8210 66207 74417
943 1 47571 26622 74193
943 2 42833 37210 80043
943 3 46563 39643 86206
943 4 104722 44700 149422
943 5 118343 9708 128051
943 6 95475 6920 102395
943 7 66080 3053 69133
943 8 69147 675 69822
944 0 11543 62874 74417
944 1 32000 42193 74193
944 2 40549 39494 80043
944 3 79755 6451 86206
944 4 136433 12989 149422
944 5 126052 1999 128051
944 6 101081 1314 102395
944 7 68569 564 69133
944 8 69580 242 69822
945 0 4429 69988 74417
945 1 13667 60526 74193
945 2 20694 59349 80043
945 3 30714 55492 86206
945 4 96021 53401 149422
945 5 110315 17736 128051
945 6 89853 12542 102395
945 7 63033 6100 69133
945 8 66937 2885 69822
946 0 12604 61813 74417
946 1 26368 47825 74193
946 2 50430 29613 80043
946 3 47905 38301 86206
946 4 126059 23363 149422
946 5 123596 4455 128051
946 6 99414 2981 102395
946 7 68298 835 69133
946 8 69515 307 69822
947 0 7378 67039 74417
947 1 25921 48272 74193
947 2 60089 19954 80043
947 3 57443 28763 86206
947 4 124039 25383 149422
947 5 120207 7844 128051
947 6 97943 4452 102395
947 7 67537 1596 69133
947 8 69098 724 69822
948 0 1620 72797 74417
948 1 19891 54302 74193
948 2 37032 43011 80043
948 3 37954 48252 86206
948 4 126736 22686 149422
948 5 121344 6707 128051
948 6 98227 4168 102395
948 7 67725 1408 69133
948 8 69289 533 69822
949 0 4058 70359 74417
949 1 13061 61132 74193
949 2 27063 52980 80043
949 3 47146 39060 86206
949 4 83607 65815 149422
949 5 102693 25358 128051
949 6 85219 17176 102395
949 7 60364 8769 69133
949 8 64808 5014 69822
950 0 7276 67141 74417
950 1 22413 51780 74193
950 2 41490 38553 80043
950 3 66001 20205 86206
950 4 116928 32494 149422
950 5 119300 8751 128051
950 6 97477 4918 102395
950 7 66603 2530 69133
950 8 68562 1260 69822
951 0 7043 67374 74417
951 1 12653 61540 74193
951 2 30798 49245 80043
951 3 38471 47735 86206
951 4 121239 28183 149422
951 5 121425 6626 128051
951 6 97842 4553 102395
951 7 67008 2125 69133
951 8 68895 927 69822
952 0 3744 70673 74417
952 1 10120 64073 74193
952 2 13735 66308 80043
952 3 39769 46437 86206
952 4 108662 40760 149422
952 5 114833 13218 128051
952 6 92783 9612 102395
952 7 64184 4949 69133
952 8 67384 2438 69822
953 0 30488 43929 74417
953 1 51160 23033 74193
953 2 51646 28397 80043
953 3 63696 22510 86206
953 4 136275 13147 149422
953 5 125569 2482 128051
953 6 100824 1571 102395
953 7 68565 568 69133
953 8 69741 81 69822
954 0 10139 64278 74417
954 1 28112 46081 74193
954 2 58285 21758 80043
954 3 59340 26866 86206
954 4 114749 34673 149422
954 5 120597 7454 128051
954 6 96936 5459 102395
954 7 67289 1844 69133
954 8 69151 671 69822
955 0 18528 55889 74417
955 1 65807 8386 74193
955 2 65291 14752 80043
955 3 76614 9592 86206
955 4 147936 1486 149422
955 5 127768 283 128051
955 6 102294 101 102395
955 7 69104 29 69133
955 8 69822 0 69822
956 0 22324 52093 74417
956 1 54352 19841 74193
956 2 63157 16886 80043
956 3 71626 14580 86206
956 4 145776 3646 149422
956 5 127967 84 128051
956 6 102375 20 102395
956 7 69133 0 69133
956 8 69818 4 69822
957 0 32987 41430 74417
957 1 50094 24099 74193
957 2 53402 26641 80043
957 3 63343 22863 86206
957 4 129781 19641 149422
957 5 126048 2003 128051
957 6 100967 1428 102395
957 7 68523 610 69133
957 8 69741 81 69822
958 0 4506 69911 74417
958 1 15587 58606 74193
958 2 35650 44393 80043
958 3 49848 36358 86206
958 4 98312 51110 149422
958 5 117250 10801 128051
958 6 95378 7017 102395
958 7 66448 2685 69133
958 8 68280 1542 69822
959 0 17604 56813 74417
959 1 55772 18421 74193
959 2 68260 11783 80043
959 3 71501 14705 86206
959 4 137216 12206 149422
959 5 126324 1727 128051
959 6 101613 782 102395
959 7 68872 261 69133
959 8 69765 57 69822
960 0 18059 56358 74417
960 1 39512 34681 74193
960 2 43965 36078 80043
960 3 53801 32405 86206
960 4 128525 20897 149422
